"nombre","run","serie","tipoentidad","row","categoria","instrumento"
"FONDO MUTUO SURA MONEY MARKET DÓLAR","10282","A","RGFMU","AAAw+cAAhAABQKGAAq","Sin clasificacion","CFM"
"FONDO MUTUO SURA MONEY MARKET DÓLAR","10282","F","RGFMU","AAAw+cAAhAABQKGAAq","Sin clasificacion","CFM"
"FONDO MUTUO SURA MONEY MARKET DÓLAR","10282","SURA","RGFMU","AAAw+cAAhAABQKGAAq","Sin clasificacion","CFM"
"FONDO MUTUO SURA MULTIACTIVO AGRESIVO","9473","A","RGFMU","AAAw+cAAhAABP4NAAQ","Balanceados - Agresivo","CFM"
"FONDO MUTUO SURA MULTIACTIVO AGRESIVO","9473","C","RGFMU","AAAw+cAAhAABP4NAAQ","Balanceados - Agresivo","CFM"
"FONDO MUTUO SURA MULTIACTIVO AGRESIVO","9473","F","RGFMU","AAAw+cAAhAABP4NAAQ","Balanceados - Agresivo","CFM"
"FONDO MUTUO SURA MULTIACTIVO AGRESIVO","9473","H","RGFMU","AAAw+cAAhAABP4NAAQ","Balanceados - Agresivo","CFM"
"FONDO MUTUO SURA MULTIACTIVO AGRESIVO","9473","I","RGFMU","AAAw+cAAhAABP4NAAQ","Balanceados - Agresivo","CFM"
"FONDO MUTUO SURA MULTIACTIVO MODERADO","9474","A","RGFMU","AAAw+cAAhAABP4LAAR","Balanceados - Moderado","CFM"
"FONDO MUTUO SURA MULTIACTIVO MODERADO","9474","C","RGFMU","AAAw+cAAhAABP4LAAR","Balanceados - Moderado","CFM"
"FONDO MUTUO SURA MULTIACTIVO MODERADO","9474","F","RGFMU","AAAw+cAAhAABP4LAAR","Balanceados - Moderado","CFM"
"FONDO MUTUO SURA MULTIACTIVO MODERADO","9474","H","RGFMU","AAAw+cAAhAABP4LAAR","Balanceados - Moderado","CFM"
"FONDO MUTUO SURA MULTIACTIVO MODERADO","9474","I","RGFMU","AAAw+cAAhAABP4LAAR","Balanceados - Moderado","CFM"
"FONDO MUTUO SURA MULTIACTIVO PRUDENTE","8773","A","RGFMU","AAAw+cAAhAABPt9AA7","Balanceados - Conservador","CFM"
"FONDO MUTUO SURA MULTIACTIVO PRUDENTE","8773","C","RGFMU","AAAw+cAAhAABPt9AA7","Balanceados - Conservador","CFM"
"FONDO MUTUO SURA MULTIACTIVO PRUDENTE","8773","F","RGFMU","AAAw+cAAhAABPt9AA7","Balanceados - Conservador","CFM"
"FONDO MUTUO SURA MULTIACTIVO PRUDENTE","8773","H","RGFMU","AAAw+cAAhAABPt9AA7","Balanceados - Conservador","CFM"
"FONDO MUTUO SURA MULTIACTIVO PRUDENTE","8773","I","RGFMU","AAAw+cAAhAABPt9AA7","Balanceados - Conservador","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","A","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","C","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","F","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","H","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","I","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA BONOS CHILE","8676","SURA","RGFMU","AAAw+cAAhAABPt7AAr","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","A","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","C","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","F","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","H","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","I","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORPORATIVA LARGO PLAZO","8956","SURA","RGFMU","AAAw+cAAhAABP4EAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","A","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","C","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","F","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","H","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","I","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO CHILE","9106","SURA","RGFMU","AAAw+cAAhAABP4JAAs","Renta Fija - < 365 dias","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE","10261","A","RGFMU","AAAw+cAAhAABQKAAA0","Sin clasificacion","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE","10261","C","RGFMU","AAAw+cAAhAABQKAAA0","Sin clasificacion","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE","10261","F","RGFMU","AAAw+cAAhAABQKAAA0","Sin clasificacion","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE","10261","H","RGFMU","AAAw+cAAhAABQKAAA0","Sin clasificacion","CFM"
"FONDO MUTUO SURA RENTA CORTO PLAZO UF CHILE","10261","I","RGFMU","AAAw+cAAhAABQKAAA0","Sin clasificacion","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","A","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","AFP","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","C","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","F","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","H","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","I","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA DEPOSITO CHILE","8678","SURA","RGFMU","AAAw+cAAhAABPt7AAJ","Money Market","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","A","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","C","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","F","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","H","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","I","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA RENTA LOCAL UF","9084","SURA","RGFMU","AAAw+cAAhAABP4KAAF","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","A","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","C","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","F","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","H","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","I","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES CHILE","8685","SURA","RGFMU","AAAw+cAAhAABPt8AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","A","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","C","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","F","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","H","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","I","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES EMERGENTES","8916","SURA","RGFMU","AAAw+cAAhAABP4DAA3","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","A","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","C","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","F","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","H","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","I","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES LATAM","8684","SURA","RGFMU","AAAw+cAAhAABPt7AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","A","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","C","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","F","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","H","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","I","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION ACCIONES USA","8915","SURA","RGFMU","AAAw+cAAhAABP4EAAJ","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION GLOBAL","8707","A","RGFMU","AAAw+cAAhAABPt+AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION GLOBAL","8707","C","RGFMU","AAAw+cAAhAABPt+AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION GLOBAL","8707","F","RGFMU","AAAw+cAAhAABPt+AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION GLOBAL","8707","H","RGFMU","AAAw+cAAhAABPt+AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO SURA SELECCION GLOBAL","8707","I","RGFMU","AAAw+cAAhAABPt+AAM","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO TOESCA CHILE EQUITIES","9414","A","RGFMU","AAAw+cAAhAABP4MAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO TOESCA CHILE EQUITIES","9414","B","RGFMU","AAAw+cAAhAABP4MAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO TOESCA CHILE EQUITIES","9414","G","RGFMU","AAAw+cAAhAABP4MAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO TOESCA CHILE EQUITIES","9414","I","RGFMU","AAAw+cAAhAABP4MAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO TOESCA WALLET HOLDO","10383","A","RGFMU","AAAw+cAAhAABQKFAA1","Money Market","CFM"
"FONDO MUTUO VINCI COMPASS EQUILIBRIO","10275","A","RGFMU","AAAw+cAAhAABQKBAAz","Sin clasificacion","CFM"
"FONDO MUTUO VINCI COMPASS EQUILIBRIO","10275","B","RGFMU","AAAw+cAAhAABQKBAAz","Sin clasificacion","CFM"
"FONDO MUTUO VINCI COMPASS EQUILIBRIO","10275","C","RGFMU","AAAw+cAAhAABQKBAAz","Sin clasificacion","CFM"
"FONDO MUTUO ZURICH ASIA","8457","A","RGFMU","AAAw+cAAhAABPt/AAo","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ASIA","8457","CUI","RGFMU","AAAw+cAAhAABPt/AAo","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ASIA","8457","D","RGFMU","AAAw+cAAhAABPt/AAo","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ASIA","8457","W","RGFMU","AAAw+cAAhAABPt/AAo","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ASIA","8457","Z","RGFMU","AAAw+cAAhAABPt/AAo","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","A","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","CUI","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","D","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","E","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","N","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","R","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","W","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH CHILE ACCIONES","8381","Z","RGFMU","AAAw+cAAhAABPt7AAu","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DEUDA CORPORATIVA CHILENA","9054","A","RGFMU","AAAw+cAAhAABP4GAAT","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH DEUDA CORPORATIVA CHILENA","9054","CUI","RGFMU","AAAw+cAAhAABP4GAAT","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH DEUDA CORPORATIVA CHILENA","9054","D","RGFMU","AAAw+cAAhAABP4GAAT","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH DEUDA CORPORATIVA CHILENA","9054","W","RGFMU","AAAw+cAAhAABP4GAAT","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH DEUDA CORPORATIVA CHILENA","9054","Z","RGFMU","AAAw+cAAhAABP4GAAT","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH DIVIDENDO LOCAL","8918","A","RGFMU","AAAw+cAAhAABP4EAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DIVIDENDO LOCAL","8918","CUI","RGFMU","AAAw+cAAhAABP4EAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DIVIDENDO LOCAL","8918","D","RGFMU","AAAw+cAAhAABP4EAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DIVIDENDO LOCAL","8918","W","RGFMU","AAAw+cAAhAABP4EAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DIVIDENDO LOCAL","8918","Z","RGFMU","AAAw+cAAhAABP4EAAK","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","A","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","ADC","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","CUI","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","D","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","E","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","P","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","W","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH DOLAR","8629","Z","RGFMU","AAAw+cAAhAABPt4AAI","Money Market","CFM"
"FONDO MUTUO ZURICH ESG DEUDA LATAM","8946","A","RGFMU","AAAw+cAAhAABP4DAA6","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH ESG DEUDA LATAM","8946","CUI","RGFMU","AAAw+cAAhAABP4DAA6","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH ESG DEUDA LATAM","8946","D","RGFMU","AAAw+cAAhAABP4DAA6","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH ESG DEUDA LATAM","8946","Z","RGFMU","AAAw+cAAhAABP4DAA6","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","A","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","CUI","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","D","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","E","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","W","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH ESTADOS UNIDOS","8458","Z","RGFMU","AAAw+cAAhAABPt5AAY","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","A","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","CUI","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","D","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","E","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","W","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EUROPA","8456","Z","RGFMU","AAAw+cAAhAABPt6AAb","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","A","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","ADC","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","CUI","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","D","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","E","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","W","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH EXPERTO","8455","Z","RGFMU","AAAw+cAAhAABPt8AAc","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH LATAM EQUITIES","9625","A","RGFMU","AAAw+cAAhAABP4XAAS","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH LATAM EQUITIES","9625","CUI","RGFMU","AAAw+cAAhAABP4XAAS","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH LATAM EQUITIES","9625","D","RGFMU","AAAw+cAAhAABP4XAAS","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH LATAM EQUITIES","9625","W","RGFMU","AAAw+cAAhAABP4XAAS","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH LATAM EQUITIES","9625","Z","RGFMU","AAAw+cAAhAABP4XAAS","Renta Variable - All/Large Cap","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","A","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","CUI","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","D","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","E","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","W","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH MONEY MARKET","8459","Z","RGFMU","AAAw+cAAhAABPt5AAZ","Money Market","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","A","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","ADC","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","CUI","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","D","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","P","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","W","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PATRIMONIO","8346","Z","RGFMU","AAAw+cAAhAABPt4AAS","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH PERFIL AGRESIVO","9576","A","RGFMU","AAAw+cAAhAABP4XAAC","Balanceados - Agresivo","CFM"
"FONDO MUTUO ZURICH PERFIL AGRESIVO","9576","CUI","RGFMU","AAAw+cAAhAABP4XAAC","Balanceados - Agresivo","CFM"
"FONDO MUTUO ZURICH PERFIL AGRESIVO","9576","D","RGFMU","AAAw+cAAhAABP4XAAC","Balanceados - Agresivo","CFM"
"FONDO MUTUO ZURICH PERFIL AGRESIVO","9576","W","RGFMU","AAAw+cAAhAABP4XAAC","Balanceados - Agresivo","CFM"
"FONDO MUTUO ZURICH PERFIL CONSERVADOR","9575","A","RGFMU","AAAw+cAAhAABP4XAAB","Balanceados - Conservador","CFM"
"FONDO MUTUO ZURICH PERFIL CONSERVADOR","9575","CUI","RGFMU","AAAw+cAAhAABP4XAAB","Balanceados - Conservador","CFM"
"FONDO MUTUO ZURICH PERFIL CONSERVADOR","9575","D","RGFMU","AAAw+cAAhAABP4XAAB","Balanceados - Conservador","CFM"
"FONDO MUTUO ZURICH PERFIL CONSERVADOR","9575","W","RGFMU","AAAw+cAAhAABP4XAAB","Balanceados - Conservador","CFM"
"FONDO MUTUO ZURICH PERFIL MODERADO","9577","A","RGFMU","AAAw+cAAhAABP4WAAC","Balanceados - Moderado","CFM"
"FONDO MUTUO ZURICH PERFIL MODERADO","9577","CUI","RGFMU","AAAw+cAAhAABP4WAAC","Balanceados - Moderado","CFM"
"FONDO MUTUO ZURICH PERFIL MODERADO","9577","D","RGFMU","AAAw+cAAhAABP4WAAC","Balanceados - Moderado","CFM"
"FONDO MUTUO ZURICH PERFIL MODERADO","9577","W","RGFMU","AAAw+cAAhAABP4WAAC","Balanceados - Moderado","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","A","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","ADC","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","CUI","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","D","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","EZ","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","W","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO NOMINAL","8411","Z","RGFMU","AAAw+cAAhAABPt6AA4","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO UF","8853","A","RGFMU","AAAw+cAAhAABP4DAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO UF","8853","ADC","RGFMU","AAAw+cAAhAABP4DAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO UF","8853","CUI","RGFMU","AAAw+cAAhAABP4DAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO UF","8853","D","RGFMU","AAAw+cAAhAABP4DAA/","Renta Fija - > 365 dias","CFM"
"FONDO MUTUO ZURICH RENDIMIENTO UF","8853","E","RGFMU","AAAw+cAAhAABP4DAA/","Renta Fija - > 365 dias","CFM"
