"nombre","serie","run","tipoentidad","fecha_limite","fecha_pago","moneda","tipo_evento","monto_por_cuota_boletin","monto_total","cuotas_fecha_limite","fecha_cuotas_usada","div_por_cuota_calculado","monto_final","origen","motivo"
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2025-09-02,2025-09-08,"$","Dividendo",9.095514,NA,NA,NA,NA,9.095513554,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2025-09-02,2025-09-08,"$","Dividendo",9.543415,NA,NA,NA,NA,9.543414628,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2025-09-02,2025-09-08,"$","Dividendo",10.312416,NA,NA,NA,NA,10.312415779,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2025-09-02,2025-09-08,"$","Dividendo",16.776126,NA,NA,NA,NA,16.776125503,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2025-10-07,2025-10-13,"$","Dividendo",3.804062,NA,NA,NA,NA,3.80406202,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2025-10-07,2025-10-13,"$","Dividendo",3.93819,NA,NA,NA,NA,3.938189552,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2025-10-07,2025-10-13,"$","Dividendo",4.131901,NA,NA,NA,NA,4.131900821,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2025-10-07,2025-10-13,"$","Dividendo",4.323014,NA,NA,NA,NA,4.323013779,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2025-10-07,2025-10-13,"$","Dividendo",7.251972,NA,NA,NA,NA,7.251971598,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2025-11-06,2025-11-12,"$","Dividendo",8.818463,NA,NA,NA,NA,8.818463253,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2025-11-06,2025-11-12,"$","Dividendo",9.13159,NA,NA,NA,NA,9.131590417,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2025-11-06,2025-11-12,"$","Dividendo",9.582802,NA,NA,NA,NA,9.582802097,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2025-11-06,2025-11-12,"$","Dividendo",9.962715,NA,NA,NA,NA,9.962714884,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2025-11-06,2025-11-12,"$","Dividendo",17.121931,NA,NA,NA,NA,17.121930764,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2025-12-04,2025-12-11,"$","Dividendo",8.54046,NA,NA,NA,NA,8.540459653,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2025-12-04,2025-12-11,"$","Dividendo",8.843887,NA,NA,NA,NA,8.843887463,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2025-12-04,2025-12-11,"$","Dividendo",9.281198,NA,NA,NA,NA,9.281198419,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2025-12-04,2025-12-11,"$","Dividendo",9.649411,NA,NA,NA,NA,9.649411035,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2025-12-04,2025-12-11,"$","Dividendo",17.911328,NA,NA,NA,NA,17.911328341,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-01-08,2026-01-14,"$","Dividendo",9.594273,NA,NA,NA,NA,9.594273496,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-01-08,2026-01-14,"$","Dividendo",9.897002,NA,NA,NA,NA,9.897001958,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-01-08,2026-01-14,"$","Dividendo",10.349813,NA,NA,NA,NA,10.349813348,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-01-08,2026-01-14,"$","Dividendo",10.725627,NA,NA,NA,NA,10.725626544,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-01-08,2026-01-14,"$","Dividendo",18.323342,NA,NA,NA,NA,18.323341953,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NI","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",6.20129,NA,NA,NA,NA,6.20129,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NX","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",6.492392,NA,NA,NA,NA,6.492392,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",9.633159,NA,NA,NA,NA,9.633159112,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",9.936487,NA,NA,NA,NA,9.936487465,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",10.390598,NA,NA,NA,NA,10.3905978,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",10.767211,NA,NA,NA,NA,10.767210537,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-02-04,2026-02-10,"$","Dividendo",19.030161,NA,NA,NA,NA,19.030160614,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NI","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",7.50419,NA,NA,NA,NA,7.50419,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NX","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",7.860096,NA,NA,NA,NA,7.860096,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",8.687562,NA,NA,NA,NA,8.687562044,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",8.96059,NA,NA,NA,NA,8.960590489,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",9.369501,NA,NA,NA,NA,9.369500742,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",9.708614,NA,NA,NA,NA,9.708613669,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-03-04,2026-03-10,"$","Dividendo",18.576267,NA,NA,NA,NA,18.576266613,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NI","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",4.752579,NA,NA,NA,NA,4.752578746,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NX","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",8.7066,NA,NA,NA,NA,8.7066,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",9.620465,NA,NA,NA,NA,9.620464686,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",9.922693,NA,NA,NA,NA,9.922693075,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",10.375604,NA,NA,NA,NA,10.375604003,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",10.751117,NA,NA,NA,NA,10.75111692,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-04-08,2026-04-14,"$","Dividendo",19.665373,NA,NA,NA,NA,19.665372843,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NI","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",3.097642,NA,NA,NA,NA,3.097641812,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NX","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",8.435604,NA,NA,NA,NA,8.435604,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",9.321869,NA,NA,NA,NA,9.321869105,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",9.615398,NA,NA,NA,NA,9.615397683,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",10.054708,NA,NA,NA,NA,10.054708497,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",10.419222,NA,NA,NA,NA,10.419221797,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-05-12,2026-05-18,"$","Dividendo",19.114315,NA,NA,NA,NA,19.114314705,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","ND","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",6.373302,NA,NA,NA,NA,6.373302,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NI","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",7.549092,NA,NA,NA,NA,7.54909198,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","NX","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",8.726208,NA,NA,NA,NA,8.726208,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PA","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",9.643872,NA,NA,NA,NA,9.643872204,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PD","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",9.9479,NA,NA,NA,NA,9.947900275,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PI","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",10.403111,NA,NA,NA,NA,10.403111476,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","PX","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",10.780725,NA,NA,NA,NA,10.780724829,"boletin",NA
"Ameris Deuda Privada con Garantía FOGAPE Fondo de Inversión","S","10643","FINRE",2026-06-09,2026-06-15,"$","Dividendo",23.262885,NA,NA,NA,NA,23.262885475,"boletin",NA
"Ameris Dover Street XI Fondo de Inversión","A","10565","FINRE",2025-08-12,2025-08-19,"US$","Dividendo",0.024389,NA,NA,NA,NA,0.024389484,"boletin",NA
"Ameris Dover Street XI Fondo de Inversión","B","10565","FINRE",2025-08-12,2025-08-19,"US$","Dividendo",0.024465,NA,NA,NA,NA,0.02446464,"boletin",NA
"Ameris Dover Street XI Fondo de Inversión","I","10565","FINRE",2025-08-12,2025-08-19,"US$","Dividendo",0.024566,NA,NA,NA,NA,0.024566095,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","A","10514","FINRE",2025-02-14,2025-02-20,"$","Dividendo",28.953331,NA,NA,NA,NA,28.953331269,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","D","10514","FINRE",2025-02-14,2025-02-20,"$","Dividendo",29.160849,NA,NA,NA,NA,29.160849419,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","A","10514","FINRE",2025-11-07,2025-11-13,"$","Reparto",784.8387,1098873269,NA,NA,NA,784.8387,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","D","10514","FINRE",2025-11-07,2025-11-13,"$","Reparto",792.212,1401126731,NA,NA,NA,792.212,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","A","10514","FINRE",2025-12-12,2025-12-18,"$","Reparto",785.8474,NA,NA,NA,NA,785.8474,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","D","10514","FINRE",2025-12-12,2025-12-18,"$","Reparto",793.2301,NA,NA,NA,NA,793.2301,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","A","10514","FINRE",2026-02-19,2026-02-25,"$","Reparto",754.3068,7e+06,NA,NA,NA,754.3068,"boletin",NA
"Ameris Electromovilidad Fondo de Inversión","D","10514","FINRE",2026-02-19,2026-02-25,"$","Reparto",761.3932,7e+06,NA,NA,NA,761.3932,"boletin",NA
"Ameris Financiamiento Colateralizado I Fondo de Inversión","A","10025","FINRE",2025-04-30,2025-05-07,"$","Dividendo",118.954104,NA,NA,NA,NA,118.954104187,"boletin",NA
"Ameris Financiamiento Colateralizado I Fondo de Inversión","X","10025","FINRE",2025-04-30,2025-05-07,"$","Dividendo",123.383608,NA,NA,NA,NA,123.383607948,"boletin",NA
"Ameris Financiamiento Colateralizado I Fondo de Inversión","A","10025","FINRE",2026-06-03,2026-06-09,"$","Dividendo",3.4973,NA,NA,NA,NA,3.497300469,"boletin",NA
"Ameris Financiamiento Colateralizado I Fondo de Inversión","B","10025","FINRE",2026-06-03,2026-06-09,"$","Dividendo",2.615517,NA,NA,NA,NA,2.615516502,"boletin",NA
"Ameris Financiamiento Colateralizado I Fondo de Inversión","X","10025","FINRE",2026-06-03,2026-06-09,"$","Dividendo",3.68149,NA,NA,NA,NA,3.68149015,"boletin",NA
"Ameris Financiamiento Corto Plazo Fondo de Inversión","A",NA,NA,2025-04-16,2025-04-24,"$","Dividendo",23.903997,NA,NA,NA,NA,23.903997014,"boletin",NA
"Ameris Financiamiento Corto Plazo Fondo de Inversión","I",NA,NA,2025-04-16,2025-04-24,"$","Dividendo",24.423669,NA,NA,NA,NA,24.423668573,"boletin",NA
"Ameris Financiamiento Corto Plazo Fondo de Inversión","X",NA,NA,2025-04-16,2025-04-24,"$","Dividendo",25.086466,NA,NA,NA,NA,25.086465898,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-01-31,2025-02-06,"$","Reparto",1342.300395,22739911,NA,NA,NA,1342.30039549,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-01-31,2025-02-06,"$","Reparto",1405.6763,238139839,NA,NA,NA,1405.67629993,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-04-09,2025-04-15,"$","Dividendo",14.227746,NA,NA,NA,NA,14.227745733,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-04-09,2025-04-15,"$","Dividendo",14.924416,NA,NA,NA,NA,14.92441553,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-07-15,2025-07-22,"$","Dividendo",9.551267,NA,NA,NA,NA,9.55126672,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-07-15,2025-07-22,"$","Dividendo",10.044287,NA,NA,NA,NA,10.044286527,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-09-24,2025-09-30,"$","Dividendo",8.488162,NA,NA,NA,NA,8.488162469,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-09-24,2025-09-30,"$","Dividendo",8.942722,NA,NA,NA,NA,8.942722371,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-10-30,2025-11-07,"$","Reparto",1377.77,NA,NA,NA,NA,1377.77,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-10-30,2025-11-07,"$","Reparto",1453.16,NA,NA,NA,NA,1453.16,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2025-12-18,2025-12-24,"$","Dividendo",9.477202,NA,NA,NA,NA,9.477202415,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2025-12-18,2025-12-24,"$","Dividendo",10.006777,NA,NA,NA,NA,10.006777119,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2026-01-31,2026-02-06,"$","Reparto",1378.4619,NA,NA,NA,NA,1378.4619,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2026-01-31,2026-02-06,"$","Reparto",1457.3348,NA,NA,NA,NA,1457.3348,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2026-03-11,2026-03-17,"$","Dividendo",13.512632,NA,NA,NA,NA,13.512632421,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2026-03-11,2026-03-17,"$","Dividendo",14.299136,NA,NA,NA,NA,14.299136146,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2026-06-02,2026-06-08,"$","Dividendo",0.770648,NA,NA,NA,NA,0.770648473,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2026-06-02,2026-06-08,"$","Dividendo",0.81726,NA,NA,NA,NA,0.817260288,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","C","9827","FINRE",2026-06-16,2026-06-22,"$","Dividendo",10.114381,NA,NA,NA,NA,10.114380784,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda Fondo de Inversión","I","9827","FINRE",2026-06-16,2026-06-22,"$","Dividendo",10.73011,NA,NA,NA,NA,10.730109943,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda II Fondo de Inversión","A",NA,NA,2025-04-24,2025-04-30,"$","Dividendo",288.045,NA,NA,NA,NA,288.045,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda II Fondo de Inversión","I",NA,NA,2025-04-24,2025-04-30,"$","Dividendo",290.989925,NA,NA,NA,NA,290.989925075,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda II Fondo de Inversión","A",NA,NA,2026-06-04,2026-06-10,"$","Dividendo",288.172414,NA,NA,NA,NA,288.172413793,"boletin",NA
"Ameris Financiamiento para Acceso a la Vivienda II Fondo de Inversión","I",NA,NA,2026-06-04,2026-06-10,"$","Dividendo",294.801632,NA,NA,NA,NA,294.801632213,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2025-01-31,2025-02-06,"US$","Dividendo",0.011744,NA,NA,NA,NA,0.011744047,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2025-01-31,2025-02-06,"US$","Dividendo",0.012448,NA,NA,NA,NA,0.012447519,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2025-07-31,2025-08-06,"US$","Dividendo",0.032553,NA,NA,NA,NA,0.032552952,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2025-07-31,2025-08-06,"US$","Dividendo",0.034672,NA,NA,NA,NA,0.034671896,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2025-10-16,2025-10-22,"US$","Dividendo",0.03835,NA,NA,NA,NA,0.038349755,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2025-10-16,2025-10-22,"US$","Dividendo",0.040944,NA,NA,NA,NA,0.040944286,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2025-11-21,2025-11-27,"US$","Dividendo",0.075255,NA,NA,NA,NA,0.075254772,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2025-11-21,2025-11-27,"US$","Dividendo",0.080407,NA,NA,NA,NA,0.08040726,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2026-03-20,2026-03-26,"US$","Dividendo",0.057421,NA,NA,NA,NA,0.057420706,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2026-03-20,2026-03-26,"US$","Dividendo",0.061551,NA,NA,NA,NA,0.061550548,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2026-04-22,2026-04-28,"US$","Dividendo",0.099123,NA,NA,NA,NA,0.099122964,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2026-04-22,2026-04-28,"US$","Dividendo",0.106349,NA,NA,NA,NA,0.106348531,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2026-04-30,2026-05-07,"US$","Dividendo",0.009553,NA,NA,NA,NA,0.009552904,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2026-04-30,2026-05-07,"US$","Dividendo",0.01025,NA,NA,NA,NA,0.010249638,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","A","9702","FINRE",2026-04-30,2026-05-07,"US$","Reparto",0.023299,NA,NA,NA,NA,0.023299189,"boletin",NA
"Ameris LGT CCO II Fondo de Inversión","B","9702","FINRE",2026-04-30,2026-05-07,"US$","Reparto",0.024999,NA,NA,NA,NA,0.024998504,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","A","9899","FINRE",2025-04-08,2025-04-14,"US$","Dividendo",0.205757,NA,NA,NA,NA,0.205756936,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","B","9899","FINRE",2025-04-08,2025-04-14,"US$","Dividendo",0.207298,NA,NA,NA,NA,0.207297872,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","C","9899","FINRE",2025-04-08,2025-04-14,"US$","Dividendo",0.208696,NA,NA,NA,NA,0.208695941,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","I","9899","FINRE",2025-04-08,2025-04-14,"US$","Dividendo",0.21035,NA,NA,NA,NA,0.210349693,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","A","9899","FINRE",2025-07-22,2025-07-28,"US$","Dividendo",0.098131,NA,NA,NA,NA,0.098131428,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","B","9899","FINRE",2025-07-22,2025-07-28,"US$","Dividendo",0.098914,NA,NA,NA,NA,0.098914162,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","C","9899","FINRE",2025-07-22,2025-07-28,"US$","Dividendo",0.099628,NA,NA,NA,NA,0.099627686,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","I","9899","FINRE",2025-07-22,2025-07-28,"US$","Dividendo",0.100461,NA,NA,NA,NA,0.100461393,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","A","9899","FINRE",2025-12-09,2025-12-15,"US$","Dividendo",0.071993,NA,NA,NA,NA,0.071992631,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","B","9899","FINRE",2025-12-09,2025-12-15,"US$","Dividendo",0.072622,NA,NA,NA,NA,0.072621958,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","C","9899","FINRE",2025-12-09,2025-12-15,"US$","Dividendo",0.073198,NA,NA,NA,NA,0.073197719,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","I","9899","FINRE",2025-12-09,2025-12-15,"US$","Dividendo",0.073873,NA,NA,NA,NA,0.073872593,"boletin",NA
"Ameris LGT Secondaries V Fondo de Inversión","A","9899","FINRE",2026-03-31,2026-04-08,"US$","Dividendo",0.063116,NA,NA,NA,NA,0.063116004,"boletin",NA
